United States, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 27/06/2022
Year    ARDY   Cohort        ASFR
1957     13     1944      0.00007
1957     14     1943      0.00179
1957     15     1942      0.00924
1957     16     1941      0.02729
1957     17     1940      0.06466
1957     18     1939      0.11395
1957     19     1938      0.17266
1957     20     1937      0.22233
1957     21     1936      0.24959
1957     22     1935      0.26554
1957     23     1934      0.26868
1957     24     1933      0.25958
1957     25     1932      0.24662
1957     26     1931      0.22711
1957     27     1930      0.20469
1957     28     1929      0.18689
1957     29     1928      0.17175
1957     30     1927      0.15728
1957     31     1926      0.13683
1957     32     1925      0.12304
1957     33     1924      0.11227
1957     34     1923      0.09664
1957     35     1922      0.08433
1957     36     1921      0.07368
1957     37     1920      0.06307
1957     38     1919      0.05307
1957     39     1918      0.04373
1957     40     1917      0.03414
1957     41     1916      0.02412
1957     42     1915      0.01745
1957     43     1914      0.01219
1957     44     1913      0.00711
1957     45     1912      0.00382
1957     46     1911      0.00188
1957     47     1910      0.00086
1957     48     1909      0.00035
1957     49     1908      0.00015
1957     50     1907      0.00008
1957     51     1906      0.00003
1957     52     1905      0.00002
1957     53     1904      0.00001
1957     54     1903      0.00000
1957     55+    1902-     0.00000
1958     12-    1946+     0.00000
1958     13     1945      0.00007
1958     14     1944      0.00175
1958     15     1943      0.00885
1958     16     1942      0.02496
1958     17     1941      0.06135
1958     18     1940      0.11114
1958     19     1939      0.17105
1958     20     1938      0.22171
1958     21     1937      0.24734
1958     22     1936      0.26139
1958     23     1935      0.26695
1958     24     1934      0.26006
1958     25     1933      0.24573
1958     26     1932      0.22613
1958     27     1931      0.20321
1958     28     1930      0.18681
1958     29     1929      0.16998
1958     30     1928      0.15392
1958     31     1927      0.13551
1958     32     1926      0.11980
1958     33     1925      0.10841
1958     34     1924      0.09506
1958     35     1923      0.08297
1958     36     1922      0.07082
1958     37     1921      0.06014
1958     38     1920      0.05330
1958     39     1919      0.04333
1958     40     1918      0.03261
1958     41     1917      0.02353
1958     42     1916      0.01653
1958     43     1915      0.01152
1958     44     1914      0.00688
1958     45     1913      0.00371
1958     46     1912      0.00174
1958     47     1911      0.00081
1958     48     1910      0.00038
1958     49     1909      0.00015
1958     50     1908      0.00006
1958     51     1907      0.00003
1958     52     1906      0.00002
1958     53     1905      0.00001
1958     54     1904      0.00001
1958     55+    1903-     0.00000
1959     12-    1947+     0.00000
1959     13     1946      0.00006
1959     14     1945      0.00178
1959     15     1944      0.00918
1959     16     1943      0.02526
1959     17     1942      0.05787
1959     18     1941      0.10728
1959     19     1940      0.16951
1959     20     1939      0.22444
1959     21     1938      0.25223
1959     22     1937      0.26109
1959     23     1936      0.26408
1959     24     1935      0.26108
1959     25     1934      0.24726
1959     26     1933      0.22708
1959     27     1932      0.20427
1959     28     1931      0.18624
1959     29     1930      0.17218
1959     30     1929      0.15560
1959     31     1928      0.13468
1959     32     1927      0.11957
1959     33     1926      0.10680
1959     34     1925      0.09325
1959     35     1924      0.08302
1959     36     1923      0.07116
1959     37     1922      0.05906
1959     38     1921      0.05154
1959     39     1920      0.04456
1959     40     1919      0.03343
1959     41     1918      0.02323
1959     42     1917      0.01683
1959     43     1916      0.01148
1959     44     1915      0.00694
1959     45     1914      0.00379
1959     46     1913      0.00179
1959     47     1912      0.00080
1959     48     1911      0.00036
1959     49     1910      0.00017
1959     50     1909      0.00006
1959     51     1908      0.00002
1959     52     1907      0.00001
1959     53     1906      0.00001
1959     54     1905      0.00000
1959     55+    1904-     0.00000
1960     12-    1948+     0.00000
1960     13     1947      0.00007
1960     14     1946      0.00160
1960     15     1945      0.00902
1960     16     1944      0.02506
1960     17     1943      0.05736
1960     18     1942      0.10179
1960     19     1941      0.16479
1960     20     1940      0.22019
1960     21     1939      0.24796
1960     22     1938      0.26335
1960     23     1937      0.26652
1960     24     1936      0.25983
1960     25     1935      0.24765
1960     26     1934      0.22892
1960     27     1933      0.20532
1960     28     1932      0.18668
1960     29     1931      0.17049
1960     30     1930      0.15558
1960     31     1929      0.13491
1960     32     1928      0.11781
1960     33     1927      0.10596
1960     34     1926      0.09202
1960     35     1925      0.08188
1960     36     1924      0.07141
1960     37     1923      0.05904
1960     38     1922      0.05031
1960     39     1921      0.04281
1960     40     1920      0.03349
1960     41     1919      0.02356
1960     42     1918      0.01657
1960     43     1917      0.01156
1960     44     1916      0.00675
1960     45     1915      0.00361
1960     46     1914      0.00176
1960     47     1913      0.00077
1960     48     1912      0.00032
1960     49     1911      0.00013
1960     50     1910      0.00008
1960     51     1909      0.00005
1960     52     1908      0.00003
1960     53     1907      0.00002
1960     54     1906      0.00001
1960     55+    1905-     0.00000
1961     12-    1949+     0.00000
1961     13     1948      0.00006
1961     14     1947      0.00153
1961     15     1946      0.00806
1961     16     1945      0.02493
1961     17     1944      0.05714
1961     18     1943      0.10037
1961     19     1942      0.15766
1961     20     1941      0.21390
1961     21     1940      0.24365
1961     22     1939      0.25881
1961     23     1938      0.26330
1961     24     1937      0.25717
1961     25     1936      0.24270
1961     26     1935      0.22673
1961     27     1934      0.20638
1961     28     1933      0.18617
1961     29     1932      0.16904
1961     30     1931      0.15260
1961     31     1930      0.13661
1961     32     1929      0.11958
1961     33     1928      0.10512
1961     34     1927      0.09227
1961     35     1926      0.08040
1961     36     1925      0.07050
1961     37     1924      0.05986
1961     38     1923      0.05021
1961     39     1922      0.04165
1961     40     1921      0.03308
1961     41     1920      0.02432
1961     42     1919      0.01677
1961     43     1918      0.01128
1961     44     1917      0.00683
1961     45     1916      0.00367
1961     46     1915      0.00178
1961     47     1914      0.00073
1961     48     1913      0.00033
1961     49     1912      0.00016
1961     50     1911      0.00007
1961     51     1910      0.00005
1961     52     1909      0.00003
1961     53     1908      0.00002
1961     54     1907      0.00001
1961     55+    1906-     0.00000
1962     12-    1950+     0.00000
1962     13     1949      0.00006
1962     14     1948      0.00154
1962     15     1947      0.00771
1962     16     1946      0.02168
1962     17     1945      0.05457
1962     18     1944      0.09711
1962     19     1943      0.15246
1962     20     1942      0.20182
1962     21     1941      0.23265
1962     22     1940      0.24983
1962     23     1939      0.25405
1962     24     1938      0.24772
1962     25     1937      0.23329
1962     26     1936      0.21777
1962     27     1935      0.20055
1962     28     1934      0.18165
1962     29     1933      0.16251
1962     30     1932      0.14450
1962     31     1931      0.12863
1962     32     1930      0.11707
1962     33     1929      0.10222
1962     34     1928      0.08782
1962     35     1927      0.07736
1962     36     1926      0.06647
1962     37     1925      0.05679
1962     38     1924      0.04834
1962     39     1923      0.03935
1962     40     1922      0.03077
1962     41     1921      0.02281
1962     42     1920      0.01668
1962     43     1919      0.01110
1962     44     1918      0.00628
1962     45     1917      0.00346
1962     46     1916      0.00172
1962     47     1915      0.00078
1962     48     1914      0.00031
1962     49     1913      0.00011
1962     50     1912      0.00006
1962     51     1911      0.00004
1962     52     1910      0.00002
1962     53     1909      0.00001
1962     54     1908      0.00001
1962     55+    1907-     0.00000
1963     12-    1951+     0.00000
1963     13     1950      0.00006
1963     14     1949      0.00160
1963     15     1948      0.00789
1963     16     1947      0.02145
1963     17     1946      0.05017
1963     18     1945      0.09453
1963     19     1944      0.14709
1963     20     1943      0.19417
1963     21     1942      0.21988
1963     22     1941      0.23749
1963     23     1940      0.24334
1963     24     1939      0.23722
1963     25     1938      0.22405
1963     26     1937      0.20976
1963     27     1936      0.19247
1963     28     1935      0.17651
1963     29     1934      0.15940
1963     30     1933      0.14060
1963     31     1932      0.12385
1963     32     1931      0.11271
1963     33     1930      0.10183
1963     34     1929      0.08641
1963     35     1928      0.07474
1963     36     1927      0.06481
1963     37     1926      0.05434
1963     38     1925      0.04689
1963     39     1924      0.03877
1963     40     1923      0.02967
1963     41     1922      0.02153
1963     42     1921      0.01595
1963     43     1920      0.01115
1963     44     1919      0.00621
1963     45     1918      0.00324
1963     46     1917      0.00168
1963     47     1916      0.00075
1963     48     1915      0.00028
1963     49     1914      0.00012
1963     50     1913      0.00006
1963     51     1912      0.00003
1963     52     1911      0.00002
1963     53     1910      0.00001
1963     54     1909      0.00000
1963     55+    1908-     0.00000
1964     12-    1952+     0.00000
1964     13     1951      0.00007
1964     14     1950      0.00163
1964     15     1949      0.00799
1964     16     1948      0.02147
1964     17     1947      0.04908
1964     18     1946      0.08700
1964     19     1945      0.14090
1964     20     1944      0.18335
1964     21     1943      0.20805
1964     22     1942      0.22417
1964     23     1941      0.23050
1964     24     1940      0.22552
1964     25     1939      0.21388
1964     26     1938      0.20131
1964     27     1937      0.18599
1964     28     1936      0.17026
1964     29     1935      0.15556
1964     30     1934      0.13869
1964     31     1933      0.11979
1964     32     1932      0.10799
1964     33     1931      0.09824
1964     34     1930      0.08633
1964     35     1929      0.07409
1964     36     1928      0.06269
1964     37     1927      0.05374
1964     38     1926      0.04545
1964     39     1925      0.03783
1964     40     1924      0.02987
1964     41     1923      0.02115
1964     42     1922      0.01499
1964     43     1921      0.01059
1964     44     1920      0.00637
1964     45     1919      0.00327
1964     46     1918      0.00156
1964     47     1917      0.00072
1964     48     1916      0.00031
1964     49     1915      0.00014
1964     50     1914      0.00002
1964     51     1913      0.00000
1964     52     1912      0.00000
1964     53     1911      0.00000
1964     54     1910      0.00000
1964     55+    1909-     0.00000
1965     12-    1953+     0.00000
1965     13     1952      0.00006
1965     14     1951      0.00157
1965     15     1950      0.00793
1965     16     1949      0.02138
1965     17     1948      0.04770
1965     18     1947      0.08296
1965     19     1946      0.12675
1965     20     1945      0.16660
1965     21     1944      0.18606
1965     22     1943      0.20070
1965     23     1942      0.20675
1965     24     1941      0.20251
1965     25     1940      0.19275
1965     26     1939      0.18207
1965     27     1938      0.16802
1965     28     1937      0.15398
1965     29     1936      0.13929
1965     30     1935      0.12514
1965     31     1934      0.11059
1965     32     1933      0.09901
1965     33     1932      0.08887
1965     34     1931      0.07761
1965     35     1930      0.06871
1965     36     1929      0.05857
1965     37     1928      0.04897
1965     38     1927      0.04214
1965     39     1926      0.03483
1965     40     1925      0.02759
1965     41     1924      0.02002
1965     42     1923      0.01392
1965     43     1922      0.00963
1965     44     1921      0.00582
1965     45     1920      0.00320
1965     46     1919      0.00153
1965     47     1918      0.00063
1965     48     1917      0.00026
1965     49     1916      0.00012
1965     50     1915      0.00002
1965     51     1914      0.00000
1965     52     1913      0.00000
1965     53     1912      0.00000
1965     54     1911      0.00000
1965     55+    1910-     0.00000
1966     12-    1954+     0.00000
1966     13     1953      0.00006
1966     14     1952      0.00160
1966     15     1951      0.00802
1966     16     1950      0.02124
1966     17     1949      0.04701
1966     18     1948      0.08111
1966     19     1947      0.12249
1966     20     1946      0.15585
1966     21     1945      0.17619
1966     22     1944      0.18841
1966     23     1943      0.19474
1966     24     1942      0.19075
1966     25     1941      0.18036
1966     26     1940      0.16927
1966     27     1939      0.15378
1966     28     1938      0.13957
1966     29     1937      0.12671
1966     30     1936      0.11234
1966     31     1935      0.10005
1966     32     1934      0.08937
1966     33     1933      0.07936
1966     34     1932      0.06957
1966     35     1931      0.06127
1966     36     1930      0.05370
1966     37     1929      0.04487
1966     38     1928      0.03795
1966     39     1927      0.03147
1966     40     1926      0.02468
1966     41     1925      0.01828
1966     42     1924      0.01294
1966     43     1923      0.00885
1966     44     1922      0.00534
1966     45     1921      0.00297
1966     46     1920      0.00145
1966     47     1919      0.00061
1966     48     1918      0.00027
1966     49     1917      0.00009
1966     50     1916      0.00001
1966     51     1915      0.00000
1966     52     1914      0.00000
1966     53     1913      0.00000
1966     54     1912      0.00000
1966     55+    1911-     0.00000
1967     12-    1955+     0.00000
1967     13     1954      0.00006
1967     14     1953      0.00165
1967     15     1952      0.00808
1967     16     1951      0.02125
1967     17     1950      0.04672
1967     18     1949      0.07866
1967     19     1948      0.11669
1967     20     1947      0.14671
1967     21     1946      0.16403
1967     22     1945      0.17803
1967     23     1944      0.18485
1967     24     1943      0.18319
1967     25     1942      0.17350
1967     26     1941      0.16337
1967     27     1940      0.14812
1967     28     1939      0.13206
1967     29     1938      0.11949
1967     30     1937      0.10465
1967     31     1936      0.09185
1967     32     1935      0.08300
1967     33     1934      0.07372
1967     34     1933      0.06420
1967     35     1932      0.05572
1967     36     1931      0.04826
1967     37     1930      0.04190
1967     38     1929      0.03532
1967     39     1928      0.02855
1967     40     1927      0.02241
1967     41     1926      0.01642
1967     42     1925      0.01184
1967     43     1924      0.00819
1967     44     1923      0.00489
1967     45     1922      0.00270
1967     46     1921      0.00132
1967     47     1920      0.00058
1967     48     1919      0.00024
1967     49     1918      0.00010
1967     50     1917      0.00001
1967     51     1916      0.00000
1967     52     1915      0.00000
1967     53     1914      0.00000
1967     54     1913      0.00000
1967     55+    1912-     0.00000
1968     12-    1956+     0.00010
1968     13     1955      0.00039
1968     14     1954      0.00207
1968     15     1953      0.00766
1968     16     1952      0.02184
1968     17     1951      0.04617
1968     18     1950      0.07749
1968     19     1949      0.11364
1968     20     1948      0.14118
1968     21     1947      0.15726
1968     22     1946      0.17008
1968     23     1945      0.17625
1968     24     1944      0.17507
1968     25     1943      0.17053
1968     26     1942      0.16193
1968     27     1941      0.14703
1968     28     1940      0.13139
1968     29     1939      0.11621
1968     30     1938      0.10010
1968     31     1937      0.08717
1968     32     1936      0.07807
1968     33     1935      0.06857
1968     34     1934      0.05979
1968     35     1933      0.05229
1968     36     1932      0.04468
1968     37     1931      0.03805
1968     38     1930      0.03279
1968     39     1929      0.02644
1968     40     1928      0.02030
1968     41     1927      0.01505
1968     42     1926      0.01065
1968     43     1925      0.00743
1968     44     1924      0.00444
1968     45     1923      0.00236
1968     46     1922      0.00117
1968     47     1921      0.00052
1968     48     1920      0.00025
1968     49     1919      0.00012
1968     50     1918      0.00002
1968     51     1917      0.00000
1968     52     1916      0.00000
1968     53     1915      0.00000
1968     54     1914      0.00000
1968     55+    1913-     0.00000
1969     12-    1957+     0.00016
1969     13     1956      0.00038
1969     14     1955      0.00213
1969     15     1954      0.00830
1969     16     1953      0.02260
1969     17     1952      0.04681
1969     18     1951      0.07785
1969     19     1950      0.11277
1969     20     1949      0.13858
1969     21     1948      0.15518
1969     22     1947      0.16891
1969     23     1946      0.17601
1969     24     1945      0.17478
1969     25     1944      0.16933
1969     26     1943      0.16475
1969     27     1942      0.15146
1969     28     1941      0.13477
1969     29     1940      0.11940
1969     30     1939      0.10157
1969     31     1938      0.08780
1969     32     1937      0.07774
1969     33     1936      0.06724
1969     34     1935      0.05788
1969     35     1934      0.05051
1969     36     1933      0.04247
1969     37     1932      0.03497
1969     38     1931      0.02958
1969     39     1930      0.02475
1969     40     1929      0.01906
1969     41     1928      0.01365
1969     42     1927      0.00973
1969     43     1926      0.00669
1969     44     1925      0.00414
1969     45     1924      0.00222
1969     46     1923      0.00102
1969     47     1922      0.00046
1969     48     1921      0.00023
1969     49     1920      0.00012
1969     50     1919      0.00002
1969     51     1918      0.00000
1969     52     1917      0.00000
1969     53     1916      0.00000
1969     54     1915      0.00000
1969     55+    1914-     0.00000
1970     12-    1958+     0.00038
1970     13     1957      0.00047
1970     14     1956      0.00229
1970     15     1955      0.00897
1970     16     1954      0.02491
1970     17     1953      0.05053
1970     18     1952      0.08116
1970     19     1951      0.11441
1970     20     1950      0.13849
1970     21     1949      0.15431
1970     22     1948      0.16781
1970     23     1947      0.17540
1970     24     1946      0.17541
1970     25     1945      0.17032
1970     26     1944      0.16461
1970     27     1943      0.15264
1970     28     1942      0.13779
1970     29     1941      0.12211
1970     30     1940      0.10336
1970     31     1939      0.08840
1970     32     1938      0.07752
1970     33     1937      0.06613
1970     34     1936      0.05550
1970     35     1935      0.04803
1970     36     1934      0.04096
1970     37     1933      0.03367
1970     38     1932      0.02820
1970     39     1931      0.02312
1970     40     1930      0.01797
1970     41     1929      0.01283
1970     42     1928      0.00896
1970     43     1927      0.00618
1970     44     1926      0.00355
1970     45     1925      0.00194
1970     46     1924      0.00097
1970     47     1923      0.00042
1970     48     1922      0.00017
1970     49     1921      0.00010
1970     50     1920      0.00002
1970     51     1919      0.00000
1970     52     1918      0.00000
1970     53     1917      0.00000
1970     54     1916      0.00000
1970     55+    1915-     0.00000
1971     12-    1959+     0.00013
1971     13     1958      0.00039
1971     14     1957      0.00229
1971     15     1956      0.00912
1971     16     1955      0.02507
1971     17     1954      0.04965
1971     18     1953      0.07763
1971     19     1952      0.10611
1971     20     1951      0.12604
1971     21     1950      0.13948
1971     22     1949      0.15197
1971     23     1948      0.16048
1971     24     1947      0.16057
1971     25     1946      0.15680
1971     26     1945      0.15246
1971     27     1944      0.14122
1971     28     1943      0.12813
1971     29     1942      0.11412
1971     30     1941      0.09634
1971     31     1940      0.08240
1971     32     1939      0.07136
1971     33     1938      0.06064
1971     34     1937      0.05094
1971     35     1936      0.04325
1971     36     1935      0.03730
1971     37     1934      0.03077
1971     38     1933      0.02531
1971     39     1932      0.02042
1971     40     1931      0.01558
1971     41     1930      0.01135
1971     42     1929      0.00795
1971     43     1928      0.00527
1971     44     1927      0.00308
1971     45     1926      0.00166
1971     46     1925      0.00084
1971     47     1924      0.00039
1971     48     1923      0.00016
1971     49     1922      0.00006
1971     50     1921      0.00001
1971     51     1920      0.00000
1971     52     1919      0.00000
1971     53     1918      0.00000
1971     54     1917      0.00000
1971     55+    1916-     0.00000
1972     12-    1960+     0.00010
1972     13     1959      0.00041
1972     14     1958      0.00239
1972     15     1957      0.00957
1972     16     1956      0.02628
1972     17     1955      0.05079
1972     18     1954      0.07610
1972     19     1953      0.09767
1972     20     1952      0.11121
1972     21     1951      0.12060
1972     22     1950      0.12943
1972     23     1949      0.13665
1972     24     1948      0.13879
1972     25     1947      0.13695
1972     26     1946      0.13481
1972     27     1945      0.12521
1972     28     1944      0.11294
1972     29     1943      0.10058
1972     30     1942      0.08574
1972     31     1941      0.07305
1972     32     1940      0.06312
1972     33     1939      0.05357
1972     34     1938      0.04471
1972     35     1937      0.03727
1972     36     1936      0.03185
1972     37     1935      0.02710
1972     38     1934      0.02224
1972     39     1933      0.01765
1972     40     1932      0.01349
1972     41     1931      0.00977
1972     42     1930      0.00703
1972     43     1929      0.00467
1972     44     1928      0.00273
1972     45     1927      0.00148
1972     46     1926      0.00073
1972     47     1925      0.00033
1972     48     1924      0.00014
1972     49     1923      0.00007
1972     50     1922      0.00001
1972     51     1921      0.00000
1972     52     1920      0.00000
1972     53     1919      0.00000
1972     54     1918      0.00000
1972     55+    1917-     0.00000
1973     12-    1961+     0.00015
1973     13     1960      0.00045
1973     14     1959      0.00255
1973     15     1958      0.00990
1973     16     1957      0.02633
1973     17     1956      0.04982
1973     18     1955      0.07338
1973     19     1954      0.09194
1973     20     1953      0.10299
1973     21     1952      0.11128
1973     22     1951      0.11934
1973     23     1950      0.12549
1973     24     1949      0.12775
1973     25     1948      0.12733
1973     26     1947      0.12608
1973     27     1946      0.11929
1973     28     1945      0.10795
1973     29     1944      0.09461
1973     30     1943      0.07991
1973     31     1942      0.06855
1973     32     1941      0.05868
1973     33     1940      0.04947
1973     34     1939      0.04076
1973     35     1938      0.03368
1973     36     1937      0.02826
1973     37     1936      0.02370
1973     38     1935      0.01968
1973     39     1934      0.01560
1973     40     1933      0.01176
1973     41     1932      0.00861
1973     42     1931      0.00618
1973     43     1930      0.00417
1973     44     1929      0.00238
1973     45     1928      0.00126
1973     46     1927      0.00064
1973     47     1926      0.00028
1973     48     1925      0.00012
1973     49     1924      0.00005
1973     50     1923      0.00001
1973     51     1922      0.00000
1973     52     1921      0.00000
1973     53     1920      0.00000
1973     54     1919      0.00000
1973     55+    1918-     0.00000
1974     12-    1962+     0.00016
1974     13     1961      0.00045
1974     14     1960      0.00246
1974     15     1959      0.00963
1974     16     1958      0.02542
1974     17     1957      0.04804
1974     18     1956      0.07073
1974     19     1955      0.08902
1974     20     1954      0.10071
1974     21     1953      0.10950
1974     22     1952      0.11759
1974     23     1951      0.12360
1974     24     1950      0.12522
1974     25     1949      0.12506
1974     26     1948      0.12504
1974     27     1947      0.11795
1974     28     1946      0.10876
1974     29     1945      0.09470
1974     30     1944      0.07860
1974     31     1943      0.06681
1974     32     1942      0.05706
1974     33     1941      0.04775
1974     34     1940      0.03905
1974     35     1939      0.03172
1974     36     1938      0.02616
1974     37     1937      0.02178
1974     38     1936      0.01781
1974     39     1935      0.01406
1974     40     1934      0.01070
1974     41     1933      0.00771
1974     42     1932      0.00540
1974     43     1931      0.00362
1974     44     1930      0.00211
1974     45     1929      0.00108
1974     46     1928      0.00056
1974     47     1927      0.00028
1974     48     1926      0.00011
1974     49     1925      0.00005
1974     50     1924      0.00001
1974     51     1923      0.00000
1974     52     1922      0.00000
1974     53     1921      0.00000
1974     54     1920      0.00000
1974     55+    1919-     0.00000
1975     12-    1963+     0.00015
1975     13     1962      0.00042
1975     14     1961      0.00253
1975     15     1960      0.00956
1975     16     1959      0.02502
1975     17     1958      0.04611
1975     18     1957      0.06762
1975     19     1956      0.08553
1975     20     1955      0.09683
1975     21     1954      0.10553
1975     22     1953      0.11297
1975     23     1952      0.11860
1975     24     1951      0.12040
1975     25     1950      0.12032
1975     26     1949      0.11983
1975     27     1948      0.11417
1975     28     1947      0.10596
1975     29     1946      0.09446
1975     30     1945      0.07846
1975     31     1944      0.06595
1975     32     1943      0.05586
1975     33     1942      0.04653
1975     34     1941      0.03804
1975     35     1940      0.03163
1975     36     1939      0.02550
1975     37     1938      0.02031
1975     38     1937      0.01689
1975     39     1936      0.01327
1975     40     1935      0.01004
1975     41     1934      0.00728
1975     42     1933      0.00496
1975     43     1932      0.00336
1975     44     1931      0.00210
1975     45     1930      0.00114
1975     46     1929      0.00053
1975     47     1928      0.00024
1975     48     1927      0.00011
1975     49     1926      0.00004
1975     50     1925      0.00001
1975     51     1924      0.00000
1975     52     1923      0.00000
1975     53     1922      0.00000
1975     54     1921      0.00000
1975     55+    1920-     0.00000
1976     12-    1964+     0.00018
1976     13     1963      0.00043
1976     14     1962      0.00238
1976     15     1961      0.00908
1976     16     1960      0.02381
1976     17     1959      0.04380
1976     18     1958      0.06334
1976     19     1957      0.08115
1976     20     1956      0.09314
1976     21     1955      0.10226
1976     22     1954      0.10997
1976     23     1953      0.11551
1976     24     1952      0.11785
1976     25     1951      0.11822
1976     26     1950      0.11806
1976     27     1949      0.11313
1976     28     1948      0.10642
1976     29     1947      0.09493
1976     30     1946      0.08136
1976     31     1945      0.06850
1976     32     1944      0.05672
1976     33     1943      0.04692
1976     34     1942      0.03821
1976     35     1941      0.03085
1976     36     1940      0.02531
1976     37     1939      0.02027
1976     38     1938      0.01633
1976     39     1937      0.01261
1976     40     1936      0.00917
1976     41     1935      0.00669
1976     42     1934      0.00476
1976     43     1933      0.00317
1976     44     1932      0.00187
1976     45     1931      0.00098
1976     46     1930      0.00050
1976     47     1929      0.00022
1976     48     1928      0.00009
1976     49     1927      0.00004
1976     50     1926      0.00001
1976     51     1925      0.00000
1976     52     1924      0.00000
1976     53     1923      0.00000
1976     54     1922      0.00000
1976     55+    1921-     0.00000
1977     12-    1965+     0.00013
1977     13     1964      0.00042
1977     14     1963      0.00234
1977     15     1962      0.00892
1977     16     1961      0.02331
1977     17     1960      0.04325
1977     18     1959      0.06356
1977     19     1958      0.08108
1977     20     1957      0.09402
1977     21     1956      0.10463
1977     22     1955      0.11283
1977     23     1954      0.11843
1977     24     1953      0.12102
1977     25     1952      0.12164
1977     26     1951      0.12202
1977     27     1950      0.11657
1977     28     1949      0.10990
1977     29     1948      0.09935
1977     30     1947      0.08419
1977     31     1946      0.07271
1977     32     1945      0.06032
1977     33     1944      0.04922
1977     34     1943      0.03926
1977     35     1942      0.03151
1977     36     1941      0.02563
1977     37     1940      0.02030
1977     38     1939      0.01624
1977     39     1938      0.01237
1977     40     1937      0.00904
1977     41     1936      0.00662
1977     42     1935      0.00467
1977     43     1934      0.00311
1977     44     1933      0.00178
1977     45     1932      0.00093
1977     46     1931      0.00047
1977     47     1930      0.00020
1977     48     1929      0.00008
1977     49     1928      0.00004
1977     50     1927      0.00001
1977     51     1926      0.00000
1977     52     1925      0.00000
1977     53     1924      0.00000
1977     54     1923      0.00000
1977     55+    1922-     0.00000
1978     12-    1966+     0.00013
1978     13     1965      0.00040
1978     14     1964      0.00224
1978     15     1963      0.00852
1978     16     1962      0.02189
1978     17     1961      0.04091
1978     18     1960      0.06183
1978     19     1959      0.08021
1978     20     1958      0.09185
1978     21     1957      0.10197
1978     22     1956      0.11021
1978     23     1955      0.11507
1978     24     1954      0.11726
1978     25     1953      0.11777
1978     26     1952      0.11823
1978     27     1951      0.11412
1978     28     1950      0.10851
1978     29     1949      0.09783
1978     30     1948      0.08392
1978     31     1947      0.07274
1978     32     1946      0.06192
1978     33     1945      0.05018
1978     34     1944      0.03961
1978     35     1943      0.03140
1978     36     1942      0.02546
1978     37     1941      0.01991
1978     38     1940      0.01580
1978     39     1939      0.01197
1978     40     1938      0.00848
1978     41     1937      0.00611
1978     42     1936      0.00434
1978     43     1935      0.00286
1978     44     1934      0.00158
1978     45     1933      0.00085
1978     46     1932      0.00045
1978     47     1931      0.00019
1978     48     1930      0.00007
1978     49     1929      0.00003
1978     50     1928      0.00001
1978     51     1927      0.00000
1978     52     1926      0.00000
1978     53     1925      0.00000
1978     54     1924      0.00000
1978     55+    1923-     0.00000
1979     12-    1967+     0.00014
1979     13     1966      0.00041
1979     14     1965      0.00237
1979     15     1964      0.00855
1979     16     1963      0.02185
1979     17     1962      0.04091
1979     18     1961      0.06195
1979     19     1960      0.08164
1979     20     1959      0.09489
1979     21     1958      0.10412
1979     22     1957      0.11237
1979     23     1956      0.11812
1979     24     1955      0.12071
1979     25     1954      0.12064
1979     26     1953      0.12039
1979     27     1952      0.11667
1979     28     1951      0.11191
1979     29     1950      0.10114
1979     30     1949      0.08706
1979     31     1948      0.07584
1979     32     1947      0.06368
1979     33     1946      0.05312
1979     34     1945      0.04221
1979     35     1944      0.03326
1979     36     1943      0.02624
1979     37     1942      0.02049
1979     38     1941      0.01611
1979     39     1940      0.01230
1979     40     1939      0.00874
1979     41     1938      0.00610
1979     42     1937      0.00424
1979     43     1936      0.00278
1979     44     1935      0.00167
1979     45     1934      0.00090
1979     46     1933      0.00040
1979     47     1932      0.00018
1979     48     1931      0.00009
1979     49     1930      0.00004
1979     50     1929      0.00001
1979     51     1928      0.00000
1979     52     1927      0.00000
1979     53     1926      0.00000
1979     54     1925      0.00000
1979     55+    1924-     0.00000
1980     12-    1968+     0.00015
1980     13     1967      0.00041
1980     14     1966      0.00228
1980     15     1965      0.00876
1980     16     1964      0.02222
1980     17     1963      0.04112
1980     18     1962      0.06257
1980     19     1961      0.08246
1980     20     1960      0.09696
1980     21     1959      0.10770
1980     22     1958      0.11459
1980     23     1957      0.11945
1980     24     1956      0.12156
1980     25     1955      0.12158
1980     26     1954      0.12110
1980     27     1953      0.11663
1980     28     1952      0.11280
1980     29     1951      0.10280
1980     30     1950      0.08868
1980     31     1949      0.07765
1980     32     1948      0.06574
1980     33     1947      0.05394
1980     34     1946      0.04397
1980     35     1945      0.03481
1980     36     1944      0.02741
1980     37     1943      0.02083
1980     38     1942      0.01606
1980     39     1941      0.01211
1980     40     1940      0.00865
1980     41     1939      0.00605
1980     42     1938      0.00419
1980     43     1937      0.00270
1980     44     1936      0.00156
1980     45     1935      0.00085
1980     46     1934      0.00041
1980     47     1933      0.00018
1980     48     1932      0.00009
1980     49     1931      0.00004
1980     50     1930      0.00000
1980     51     1929      0.00000
1980     52     1928      0.00000
1980     53     1927      0.00000
1980     54     1926      0.00000
1980     55+    1925-     0.00000
1981     12-    1969+     0.00012
1981     13     1968      0.00038
1981     14     1967      0.00225
1981     15     1966      0.00848
1981     16     1965      0.02161
1981     17     1964      0.04012
1981     18     1963      0.06081
1981     19     1962      0.08021
