Italy, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 10/05/2022
Year    ARDY   Cohort        ASFR
1978     13     1965      0.00002
1978     14     1964      0.00009
1978     15     1963      0.00037
1978     16     1962      0.00425
1978     17     1961      0.01651
1978     18     1960      0.02729
1978     19     1959      0.04851
1978     20     1958      0.07446
1978     21     1957      0.09372
1978     22     1956      0.11160
1978     23     1955      0.12476
1978     24     1954      0.13392
1978     25     1953      0.13624
1978     26     1952      0.13441
1978     27     1951      0.12908
1978     28     1950      0.12107
1978     29     1949      0.11067
1978     30     1948      0.09962
1978     31     1947      0.08882
1978     32     1946      0.07830
1978     33     1945      0.06651
1978     34     1944      0.05590
1978     35     1943      0.04833
1978     36     1942      0.04084
1978     37     1941      0.03301
1978     38     1940      0.02744
1978     39     1939      0.02244
1978     40     1938      0.01751
1978     41     1937      0.01336
1978     42     1936      0.00957
1978     43     1935      0.00664
1978     44     1934      0.00435
1978     45     1933      0.00250
1978     46     1932      0.00129
1978     47     1931      0.00071
1978     48     1930      0.00033
1978     49     1929      0.00011
1978     50     1928      0.00007
1978     51     1927      0.00006
1978     52     1926      0.00004
1978     53     1925      0.00002
1978     54     1924      0.00001
1978     55+    1923-     0.00000
1979     12-    1967+     0.00000
1979     13     1966      0.00003
1979     14     1965      0.00014
1979     15     1964      0.00035
1979     16     1963      0.00372
1979     17     1962      0.01476
1979     18     1961      0.02405
1979     19     1960      0.04499
1979     20     1959      0.06993
1979     21     1958      0.08705
1979     22     1957      0.10491
1979     23     1956      0.11780
1979     24     1955      0.12546
1979     25     1954      0.12944
1979     26     1953      0.12923
1979     27     1952      0.12333
1979     28     1951      0.11597
1979     29     1950      0.10825
1979     30     1949      0.09582
1979     31     1948      0.08352
1979     32     1947      0.07264
1979     33     1946      0.06325
1979     34     1945      0.05318
1979     35     1944      0.04462
1979     36     1943      0.03809
1979     37     1942      0.03119
1979     38     1941      0.02471
1979     39     1940      0.01994
1979     40     1939      0.01508
1979     41     1938      0.01125
1979     42     1937      0.00812
1979     43     1936      0.00516
1979     44     1935      0.00336
1979     45     1934      0.00211
1979     46     1933      0.00111
1979     47     1932      0.00064
1979     48     1931      0.00029
1979     49     1930      0.00012
1979     50     1929      0.00008
1979     51     1928      0.00005
1979     52     1927      0.00003
1979     53     1926      0.00001
1979     54     1925      0.00000
1979     55+    1924-     0.00000
1980     12-    1968+     0.00000
1980     13     1967      0.00003
1980     14     1966      0.00013
1980     15     1965      0.00030
1980     16     1964      0.00288
1980     17     1963      0.01271
1980     18     1962      0.02204
1980     19     1961      0.04115
1980     20     1960      0.06620
1980     21     1959      0.08250
1980     22     1958      0.09781
1980     23     1957      0.11123
1980     24     1956      0.12007
1980     25     1955      0.12482
1980     26     1954      0.12521
1980     27     1953      0.12049
1980     28     1952      0.11184
1980     29     1951      0.10287
1980     30     1950      0.09448
1980     31     1949      0.08284
1980     32     1948      0.07081
1980     33     1947      0.06053
1980     34     1946      0.05179
1980     35     1945      0.04338
1980     36     1944      0.03567
1980     37     1943      0.02911
1980     38     1942      0.02324
1980     39     1941      0.01840
1980     40     1940      0.01436
1980     41     1939      0.01042
1980     42     1938      0.00713
1980     43     1937      0.00469
1980     44     1936      0.00282
1980     45     1935      0.00162
1980     46     1934      0.00090
1980     47     1933      0.00048
1980     48     1932      0.00023
1980     49     1931      0.00012
1980     50     1930      0.00008
1980     51     1929      0.00005
1980     52     1928      0.00003
1980     53     1927      0.00001
1980     54     1926      0.00000
1980     55+    1925-     0.00000
1981     12-    1969+     0.00000
1981     13     1968      0.00000
1981     14     1967      0.00001
1981     15     1966      0.00022
1981     16     1965      0.00251
1981     17     1964      0.01059
1981     18     1963      0.01877
1981     19     1962      0.03642
1981     20     1961      0.05851
1981     21     1960      0.07516
1981     22     1959      0.09115
1981     23     1958      0.10347
1981     24     1957      0.11198
1981     25     1956      0.11646
1981     26     1955      0.11788
1981     27     1954      0.11563
1981     28     1953      0.10849
1981     29     1952      0.09934
1981     30     1951      0.09057
1981     31     1950      0.08053
1981     32     1949      0.06931
1981     33     1948      0.05852
1981     34     1947      0.04937
1981     35     1946      0.04128
1981     36     1945      0.03439
1981     37     1944      0.02814
1981     38     1943      0.02219
1981     39     1942      0.01740
1981     40     1941      0.01306
1981     41     1940      0.00930
1981     42     1939      0.00653
1981     43     1938      0.00432
1981     44     1937      0.00261
1981     45     1936      0.00148
1981     46     1935      0.00079
1981     47     1934      0.00041
1981     48     1933      0.00020
1981     49     1932      0.00011
1981     50     1931      0.00006
1981     51     1930      0.00003
1981     52     1929      0.00001
1981     53     1928      0.00001
1981     54     1927      0.00000
1981     55+    1926-     0.00000
1982     12-    1970+     0.00000
1982     13     1969      0.00002
1982     14     1968      0.00005
1982     15     1967      0.00013
1982     16     1966      0.00226
1982     17     1965      0.01065
1982     18     1964      0.01793
1982     19     1963      0.03397
1982     20     1962      0.05570
1982     21     1961      0.07332
1982     22     1960      0.08984
1982     23     1959      0.10264
1982     24     1958      0.11188
1982     25     1957      0.11757
1982     26     1956      0.11822
1982     27     1955      0.11570
1982     28     1954      0.11051
1982     29     1953      0.10167
1982     30     1952      0.09277
1982     31     1951      0.08273
1982     32     1950      0.07102
1982     33     1949      0.06010
1982     34     1948      0.05048
1982     35     1947      0.04171
1982     36     1946      0.03493
1982     37     1945      0.02817
1982     38     1944      0.02198
1982     39     1943      0.01728
1982     40     1942      0.01318
1982     41     1941      0.00914
1982     42     1940      0.00617
1982     43     1939      0.00400
1982     44     1938      0.00230
1982     45     1937      0.00128
1982     46     1936      0.00075
1982     47     1935      0.00038
1982     48     1934      0.00019
1982     49     1933      0.00009
1982     50     1932      0.00007
1982     51     1931      0.00009
1982     52     1930      0.00006
1982     53     1929      0.00002
1982     54     1928      0.00001
1982     55+    1927-     0.00000
1983     12-    1971+     0.00000
1983     13     1970      0.00000
1983     14     1969      0.00002
1983     15     1968      0.00009
1983     16     1967      0.00177
1983     17     1966      0.00927
1983     18     1965      0.01570
1983     19     1964      0.02994
1983     20     1963      0.04979
1983     21     1962      0.06675
1983     22     1961      0.08343
1983     23     1960      0.09702
1983     24     1959      0.10672
1983     25     1958      0.11213
1983     26     1957      0.11389
1983     27     1956      0.11199
1983     28     1955      0.10658
1983     29     1954      0.10001
1983     30     1953      0.09105
1983     31     1952      0.08069
1983     32     1951      0.07055
1983     33     1950      0.06033
1983     34     1949      0.05039
1983     35     1948      0.04210
1983     36     1947      0.03410
1983     37     1946      0.02751
1983     38     1945      0.02185
1983     39     1944      0.01675
1983     40     1943      0.01232
1983     41     1942      0.00862
1983     42     1941      0.00587
1983     43     1940      0.00384
1983     44     1939      0.00226
1983     45     1938      0.00117
1983     46     1937      0.00061
1983     47     1936      0.00030
1983     48     1935      0.00013
1983     49     1934      0.00007
1983     50     1933      0.00007
1983     51     1932      0.00008
1983     52     1931      0.00005
1983     53     1930      0.00002
1983     54     1929      0.00001
1983     55+    1928-     0.00000
1984     12-    1972+     0.00000
1984     13     1971      0.00000
1984     14     1970      0.00000
1984     15     1969      0.00009
1984     16     1968      0.00179
1984     17     1967      0.00830
1984     18     1966      0.01390
1984     19     1965      0.02715
1984     20     1964      0.04486
1984     21     1963      0.06058
1984     22     1962      0.07635
1984     23     1961      0.09001
1984     24     1960      0.10134
1984     25     1959      0.10777
1984     26     1958      0.11004
1984     27     1957      0.10934
1984     28     1956      0.10499
1984     29     1955      0.09833
1984     30     1954      0.08998
1984     31     1953      0.08022
1984     32     1952      0.07011
1984     33     1951      0.06016
1984     34     1950      0.05126
1984     35     1949      0.04242
1984     36     1948      0.03438
1984     37     1947      0.02705
1984     38     1946      0.02118
1984     39     1945      0.01650
1984     40     1944      0.01208
1984     41     1943      0.00845
1984     42     1942      0.00569
1984     43     1941      0.00359
1984     44     1940      0.00209
1984     45     1939      0.00116
1984     46     1938      0.00056
1984     47     1937      0.00027
1984     48     1936      0.00014
1984     49     1935      0.00007
1984     50     1934      0.00006
1984     51     1933      0.00006
1984     52     1932      0.00003
1984     53     1931      0.00002
1984     54     1930      0.00001
1984     55+    1929-     0.00000
1985     12-    1973+     0.00000
1985     13     1972      0.00000
1985     14     1971      0.00002
1985     15     1970      0.00008
1985     16     1969      0.00134
1985     17     1968      0.00615
1985     18     1967      0.01187
1985     19     1966      0.02522
1985     20     1965      0.04048
1985     21     1964      0.05466
1985     22     1963      0.07058
1985     23     1962      0.08513
1985     24     1961      0.09627
1985     25     1960      0.10512
1985     26     1959      0.10878
1985     27     1958      0.10832
1985     28     1957      0.10443
1985     29     1956      0.09841
1985     30     1955      0.09022
1985     31     1954      0.08088
1985     32     1953      0.07124
1985     33     1952      0.06089
1985     34     1951      0.05152
1985     35     1950      0.04320
1985     36     1949      0.03494
1985     37     1948      0.02719
1985     38     1947      0.02091
1985     39     1946      0.01616
1985     40     1945      0.01203
1985     41     1944      0.00834
1985     42     1943      0.00552
1985     43     1942      0.00357
1985     44     1941      0.00206
1985     45     1940      0.00114
1985     46     1939      0.00057
1985     47     1938      0.00023
1985     48     1937      0.00011
1985     49     1936      0.00007
1985     50     1935      0.00004
1985     51     1934      0.00002
1985     52     1933      0.00001
1985     53     1932      0.00000
1985     54     1931      0.00000
1985     55+    1930-     0.00000
1986     12-    1974+     0.00000
1986     13     1973      0.00000
1986     14     1972      0.00003
1986     15     1971      0.00010
1986     16     1970      0.00115
1986     17     1969      0.00422
1986     18     1968      0.00920
1986     19     1967      0.02313
1986     20     1966      0.03664
1986     21     1965      0.04915
1986     22     1964      0.06299
1986     23     1963      0.07668
1986     24     1962      0.08838
1986     25     1961      0.09794
1986     26     1960      0.10331
1986     27     1959      0.10365
1986     28     1958      0.10063
1986     29     1957      0.09486
1986     30     1956      0.08818
1986     31     1955      0.07967
1986     32     1954      0.06928
1986     33     1953      0.05918
1986     34     1952      0.05109
1986     35     1951      0.04275
1986     36     1950      0.03447
1986     37     1949      0.02664
1986     38     1948      0.02030
1986     39     1947      0.01517
1986     40     1946      0.01120
1986     41     1945      0.00797
1986     42     1944      0.00533
1986     43     1943      0.00337
1986     44     1942      0.00187
1986     45     1941      0.00100
1986     46     1940      0.00053
1986     47     1939      0.00026
1986     48     1938      0.00012
1986     49     1937      0.00007
1986     50     1936      0.00002
1986     51     1935      0.00000
1986     52     1934      0.00000
1986     53     1933      0.00000
1986     54     1932      0.00000
1986     55+    1931-     0.00000
1987     12-    1975+     0.00000
1987     13     1974      0.00000
1987     14     1973      0.00002
1987     15     1972      0.00009
1987     16     1971      0.00121
1987     17     1970      0.00485
1987     18     1969      0.00867
1987     19     1968      0.02049
1987     20     1967      0.03427
1987     21     1966      0.04512
1987     22     1965      0.05784
1987     23     1964      0.07175
1987     24     1963      0.08464
1987     25     1962      0.09462
1987     26     1961      0.09993
1987     27     1960      0.10227
1987     28     1959      0.10006
1987     29     1958      0.09510
1987     30     1957      0.08890
1987     31     1956      0.08003
1987     32     1955      0.07013
1987     33     1954      0.06072
1987     34     1953      0.05217
1987     35     1952      0.04367
1987     36     1951      0.03549
1987     37     1950      0.02848
1987     38     1949      0.02173
1987     39     1948      0.01583
1987     40     1947      0.01134
1987     41     1946      0.00816
1987     42     1945      0.00546
1987     43     1944      0.00333
1987     44     1943      0.00191
1987     45     1942      0.00101
1987     46     1941      0.00054
1987     47     1940      0.00029
1987     48     1939      0.00011
1987     49     1938      0.00005
1987     50     1937      0.00003
1987     51     1936      0.00002
1987     52     1935      0.00001
1987     53     1934      0.00001
1987     54     1933      0.00000
1987     55+    1932-     0.00000
1988     12-    1976+     0.00000
1988     13     1975      0.00001
1988     14     1974      0.00003
1988     15     1973      0.00007
1988     16     1972      0.00125
1988     17     1971      0.00626
1988     18     1970      0.01027
1988     19     1969      0.01889
1988     20     1968      0.03092
1988     21     1967      0.04215
1988     22     1966      0.05476
1988     23     1965      0.06824
1988     24     1964      0.08158
1988     25     1963      0.09295
1988     26     1962      0.10104
1988     27     1961      0.10459
1988     28     1960      0.10415
1988     29     1959      0.09989
1988     30     1958      0.09313
1988     31     1957      0.08496
1988     32     1956      0.07525
1988     33     1955      0.06542
1988     34     1954      0.05603
1988     35     1953      0.04727
1988     36     1952      0.03875
1988     37     1951      0.03035
1988     38     1950      0.02331
1988     39     1949      0.01712
1988     40     1948      0.01221
1988     41     1947      0.00841
1988     42     1946      0.00563
1988     43     1945      0.00350
1988     44     1944      0.00194
1988     45     1943      0.00108
1988     46     1942      0.00055
1988     47     1941      0.00028
1988     48     1940      0.00015
1988     49     1939      0.00007
1988     50     1938      0.00003
1988     51     1937      0.00002
1988     52     1936      0.00001
1988     53     1935      0.00001
1988     54     1934      0.00000
1988     55+    1933-     0.00000
1989     12-    1977+     0.00000
1989     13     1976      0.00001
1989     14     1975      0.00003
1989     15     1974      0.00005
1989     16     1973      0.00115
1989     17     1972      0.00587
1989     18     1971      0.00954
1989     19     1970      0.01793
1989     20     1969      0.02883
1989     21     1968      0.03932
1989     22     1967      0.05134
1989     23     1966      0.06302
1989     24     1965      0.07524
1989     25     1964      0.08746
1989     26     1963      0.09684
1989     27     1962      0.10138
1989     28     1961      0.10215
1989     29     1960      0.09963
1989     30     1959      0.09337
1989     31     1958      0.08466
1989     32     1957      0.07473
1989     33     1956      0.06546
1989     34     1955      0.05623
1989     35     1954      0.04705
1989     36     1953      0.03869
1989     37     1952      0.03101
1989     38     1951      0.02374
1989     39     1950      0.01782
1989     40     1949      0.01245
1989     41     1948      0.00835
1989     42     1947      0.00524
1989     43     1946      0.00331
1989     44     1945      0.00204
1989     45     1944      0.00107
1989     46     1943      0.00057
1989     47     1942      0.00028
1989     48     1941      0.00013
1989     49     1940      0.00010
1989     50     1939      0.00003
1989     51     1938      0.00000
1989     52     1937      0.00000
1989     53     1936      0.00000
1989     54     1935      0.00000
1989     55+    1934-     0.00000
1990     12-    1978+     0.00000
1990     13     1977      0.00000
1990     14     1976      0.00001
1990     15     1975      0.00007
1990     16     1974      0.00124
1990     17     1973      0.00548
1990     18     1972      0.00899
1990     19     1971      0.01669
1990     20     1970      0.02698
1990     21     1969      0.03727
1990     22     1968      0.04932
1990     23     1967      0.06146
1990     24     1966      0.07321
1990     25     1965      0.08461
1990     26     1964      0.09480
1990     27     1963      0.10114
1990     28     1962      0.10299
1990     29     1961      0.10113
1990     30     1960      0.09640
1990     31     1959      0.08893
1990     32     1958      0.07918
1990     33     1957      0.06848
1990     34     1956      0.05831
1990     35     1955      0.04903
1990     36     1954      0.04046
1990     37     1953      0.03196
1990     38     1952      0.02485
1990     39     1951      0.01872
1990     40     1950      0.01358
1990     41     1949      0.00917
1990     42     1948      0.00580
1990     43     1947      0.00343
1990     44     1946      0.00203
1990     45     1945      0.00111
1990     46     1944      0.00056
1990     47     1943      0.00021
1990     48     1942      0.00004
1990     49     1941      0.00002
1990     50     1940      0.00000
1990     51     1939      0.00000
1990     52     1938      0.00000
1990     53     1937      0.00000
1990     54     1936      0.00000
1990     55+    1935-     0.00000
1991     12-    1979+     0.00000
1991     13     1978      0.00000
1991     14     1977      0.00001
1991     15     1976      0.00002
1991     16     1975      0.00089
1991     17     1974      0.00511
1991     18     1973      0.00825
1991     19     1972      0.01591
1991     20     1971      0.02522
1991     21     1970      0.03479
1991     22     1969      0.04575
1991     23     1968      0.05753
1991     24     1967      0.06957
1991     25     1966      0.08006
1991     26     1965      0.08931
1991     27     1964      0.09670
1991     28     1963      0.10010
1991     29     1962      0.09864
1991     30     1961      0.09494
1991     31     1960      0.08890
1991     32     1959      0.07918
1991     33     1958      0.06891
1991     34     1957      0.05925
1991     35     1956      0.04971
1991     36     1955      0.04089
1991     37     1954      0.03282
1991     38     1953      0.02511
1991     39     1952      0.01863
1991     40     1951      0.01326
1991     41     1950      0.00926
1991     42     1949      0.00592
1991     43     1948      0.00347
1991     44     1947      0.00198
1991     45     1946      0.00100
1991     46     1945      0.00041
1991     47     1944      0.00013
1991     48     1943      0.00003
1991     49     1942      0.00001
1991     50     1941      0.00000
1991     51     1940      0.00000
1991     52     1939      0.00000
1991     53     1938      0.00000
1991     54     1937      0.00000
1991     55+    1936-     0.00000
1992     12-    1980+     0.00000
1992     13     1979      0.00001
1992     14     1978      0.00002
1992     15     1977      0.00006
1992     16     1976      0.00118
1992     17     1975      0.00466
1992     18     1974      0.00710
1992     19     1973      0.01398
1992     20     1972      0.02301
1992     21     1971      0.03209
1992     22     1970      0.04272
1992     23     1969      0.05370
1992     24     1968      0.06589
1992     25     1967      0.07756
1992     26     1966      0.08738
1992     27     1965      0.09569
1992     28     1964      0.09962
1992     29     1963      0.09934
1992     30     1962      0.09651
1992     31     1961      0.09012
1992     32     1960      0.08075
1992     33     1959      0.07074
1992     34     1958      0.06104
1992     35     1957      0.05155
1992     36     1956      0.04246
1992     37     1955      0.03418
1992     38     1954      0.02647
1992     39     1953      0.01977
1992     40     1952      0.01431
1992     41     1951      0.01002
1992     42     1950      0.00660
1992     43     1949      0.00377
1992     44     1948      0.00202
1992     45     1947      0.00107
1992     46     1946      0.00065
1992     47     1945      0.00041
1992     48     1944      0.00016
1992     49     1943      0.00006
1992     50     1942      0.00004
1992     51     1941      0.00003
1992     52     1940      0.00002
1992     53     1939      0.00001
1992     54     1938      0.00000
1992     55+    1937-     0.00000
1993     12-    1981+     0.00000
1993     13     1980      0.00000
1993     14     1979      0.00002
1993     15     1978      0.00005
1993     16     1977      0.00098
1993     17     1976      0.00521
1993     18     1975      0.00808
1993     19     1974      0.01378
1993     20     1973      0.02122
1993     21     1972      0.02900
1993     22     1971      0.03833
1993     23     1970      0.04908
1993     24     1969      0.06068
1993     25     1968      0.07157
1993     26     1967      0.08178
1993     27     1966      0.08919
1993     28     1965      0.09336
1993     29     1964      0.09553
1993     30     1963      0.09416
1993     31     1962      0.08800
1993     32     1961      0.07924
1993     33     1960      0.06988
1993     34     1959      0.06016
1993     35     1958      0.05086
1993     36     1957      0.04228
1993     37     1956      0.03357
1993     38     1955      0.02579
1993     39     1954      0.01960
1993     40     1953      0.01411
1993     41     1952      0.00960
1993     42     1951      0.00606
1993     43     1950      0.00373
1993     44     1949      0.00204
1993     45     1948      0.00105
1993     46     1947      0.00048
1993     47     1946      0.00023
1993     48     1945      0.00012
1993     49     1944      0.00004
1993     50     1943      0.00002
1993     51     1942      0.00002
1993     52     1941      0.00002
1993     53     1940      0.00001
1993     54     1939      0.00000
1993     55+    1938-     0.00000
1994     12-    1982+     0.00000
1994     13     1981      0.00000
1994     14     1980      0.00000
1994     15     1979      0.00004
1994     16     1978      0.00111
1994     17     1977      0.00505
1994     18     1976      0.00748
1994     19     1975      0.01264
1994     20     1974      0.01908
1994     21     1973      0.02636
1994     22     1972      0.03457
1994     23     1971      0.04423
1994     24     1970      0.05524
1994     25     1969      0.06642
1994     26     1968      0.07658
1994     27     1967      0.08439
1994     28     1966      0.08999
1994     29     1965      0.09261
1994     30     1964      0.09200
1994     31     1963      0.08783
1994     32     1962      0.07947
1994     33     1961      0.07002
1994     34     1960      0.06097
1994     35     1959      0.05165
1994     36     1958      0.04264
1994     37     1957      0.03403
1994     38     1956      0.02634
1994     39     1955      0.01962
1994     40     1954      0.01416
1994     41     1953      0.00966
1994     42     1952      0.00631
1994     43     1951      0.00390
1994     44     1950      0.00217
1994     45     1949      0.00113
1994     46     1948      0.00053
1994     47     1947      0.00019
1994     48     1946      0.00007
1994     49     1945      0.00004
1994     50     1944      0.00004
1994     51     1943      0.00004
1994     52     1942      0.00002
1994     53     1941      0.00001
1994     54     1940      0.00000
1994     55+    1939-     0.00000
1995     12-    1983+     0.00000
1995     13     1982      0.00000
1995     14     1981      0.00001
1995     15     1980      0.00004
1995     16     1979      0.00105
1995     17     1978      0.00504
1995     18     1977      0.00719
1995     19     1976      0.01159
1995     20     1975      0.01737
1995     21     1974      0.02315
1995     22     1973      0.03064
1995     23     1972      0.03969
1995     24     1971      0.04991
1995     25     1970      0.06100
1995     26     1969      0.07129
1995     27     1968      0.08057
1995     28     1967      0.08736
1995     29     1966      0.09003
1995     30     1965      0.09059
1995     31     1964      0.08813
1995     32     1963      0.08164
1995     33     1962      0.07219
1995     34     1961      0.06300
1995     35     1960      0.05385
1995     36     1959      0.04420
1995     37     1958      0.03512
1995     38     1957      0.02705
1995     39     1956      0.02045
1995     40     1955      0.01487
1995     41     1954      0.01032
1995     42     1953      0.00662
1995     43     1952      0.00408
1995     44     1951      0.00252
1995     45     1950      0.00131
1995     46     1949      0.00050
1995     47     1948      0.00023
1995     48     1947      0.00010
1995     49     1946      0.00003
1995     50     1945      0.00001
1995     51     1944      0.00001
1995     52     1943      0.00000
1995     53     1942      0.00000
1995     54     1941      0.00000
1995     55+    1940-     0.00000
1996     12-    1984+     0.00000
1996     13     1983      0.00000
1996     14     1982      0.00000
1996     15     1981      0.00002
1996     16     1980      0.00098
1996     17     1979      0.00518
1996     18     1978      0.00718
1996     19     1977      0.01171
1996     20     1976      0.01729
1996     21     1975      0.02348
1996     22     1974      0.03038
1996     23     1973      0.03807
1996     24     1972      0.04788
1996     25     1971      0.05883
1996     26     1970      0.07020
1996     27     1969      0.08027
1996     28     1968      0.08745
1996     29     1967      0.09239
1996     30     1966      0.09395
1996     31     1965      0.09081
1996     32     1964      0.08472
1996     33     1963      0.07612
1996     34     1962      0.06603
1996     35     1961      0.05641
1996     36     1960      0.04695
1996     37     1959      0.03742
1996     38     1958      0.02888
1996     39     1957      0.02165
1996     40     1956      0.01551
1996     41     1955      0.01074
1996     42     1954      0.00707
1996     43     1953      0.00426
1996     44     1952      0.00240
1996     45     1951      0.00125
1996     46     1950      0.00062
1996     47     1949      0.00031
1996     48     1948      0.00013
1996     49     1947      0.00008
1996     50     1946      0.00002
1996     51     1945      0.00000
1996     52     1944      0.00000
1996     53     1943      0.00000
1996     54     1942      0.00000
1996     55+    1941-     0.00000
1997     12-    1985+     0.00000
1997     13     1984      0.00000
1997     14     1983      0.00000
1997     15     1982      0.00008
1997     16     1981      0.00108
1997     17     1980      0.00503
1997     18     1979      0.00723
1997     19     1978      0.01124
1997     20     1977      0.01686
1997     21     1976      0.02263
1997     22     1975      0.02909
1997     23     1974      0.03679
1997     24     1973      0.04608
1997     25     1972      0.05647
1997     26     1971      0.06782
1997     27     1970      0.07813
1997     28     1969      0.08576
1997     29     1968      0.09394
1997     30     1967      0.09647
1997     31     1966      0.09156
1997     32     1965      0.08580
1997     33     1964      0.07799
1997     34     1963      0.06900
1997     35     1962      0.05894
1997     36     1961      0.04900
1997     37     1960      0.03970
1997     38     1959      0.03054
1997     39     1958      0.02298
1997     40     1957      0.01673
1997     41     1956      0.01160
1997     42     1955      0.00773
1997     43     1954      0.00473
1997     44     1953      0.00267
1997     45     1952      0.00154
1997     46     1951      0.00076
1997     47     1950      0.00031
1997     48     1949      0.00010
1997     49     1948      0.00004
1997     50     1947      0.00002
1997     51     1946      0.00002
1997     52     1945      0.00001
1997     53     1944      0.00001
1997     54     1943      0.00000
1997     55+    1942-     0.00000
1998     12-    1986+     0.00000
1998     13     1985      0.00000
1998     14     1984      0.00000
1998     15     1983      0.00003
1998     16     1982      0.00099
1998     17     1981      0.00440
1998     18     1980      0.00665
1998     19     1979      0.01067
1998     20     1978      0.01557
1998     21     1977      0.02092
1998     22     1976      0.02785
1998     23     1975      0.03544
1998     24     1974      0.04476
1998     25     1973      0.05574
1998     26     1972      0.06566
1998     27     1971      0.07626
1998     28     1970      0.08605
1998     29     1969      0.09113
1998     30     1968      0.09367
1998     31     1967      0.09184
1998     32     1966      0.08560
1998     33     1965      0.07849
1998     34     1964      0.07030
1998     35     1963      0.06058
1998     36     1962      0.05040
1998     37     1961      0.04029
1998     38     1960      0.03123
1998     39     1959      0.02342
1998     40     1958      0.01694
1998     41     1957      0.01182
1998     42     1956      0.00785
1998     43     1955      0.00479
1998     44     1954      0.00241
1998     45     1953      0.00090
1998     46     1952      0.00036
1998     47     1951      0.00020
1998     48     1950      0.00009
1998     49     1949      0.00006
1998     50     1948      0.00005
1998     51     1947      0.00002
1998     52     1946      0.00001
1998     53     1945      0.00001
1998     54     1944      0.00000
1998     55+    1943-     0.00000
1999     12-    1987+     0.00000
1999     13     1986      0.00000
1999     14     1985      0.00000
1999     15     1984      0.00005
1999     16     1983      0.00108
1999     17     1982      0.00484
1999     18     1981      0.00754
1999     19     1980      0.01231
1999     20     1979      0.01756
1999     21     1978      0.02278
1999     22     1977      0.02903
1999     23     1976      0.03558
1999     24     1975      0.04324
1999     25     1974      0.05216
1999     26     1973      0.06241
1999     27     1972      0.07421
1999     28     1971      0.08345
1999     29     1970      0.08891
1999     30     1969      0.09260
1999     31     1968      0.09275
1999     32     1967      0.08874
1999     33     1966      0.08173
1999     34     1965      0.07317
1999     35     1964      0.06295
1999     36     1963      0.05423
1999     37     1962      0.04373
1999     38     1961      0.03337
1999     39     1960      0.02524
1999     40     1959      0.01844
1999     41     1958      0.01294
1999     42     1957      0.00826
1999     43     1956      0.00481
1999     44     1955      0.00245
1999     45     1954      0.00104
1999     46     1953      0.00046
1999     47     1952      0.00023
1999     48     1951      0.00010
1999     49     1950      0.00008
1999     50     1949      0.00005
1999     51     1948      0.00002
1999     52     1947      0.00001
1999     53     1946      0.00001
1999     54     1945      0.00000
1999     55+    1944-     0.00000
2000     12-    1988+     0.00000
2000     13     1987      0.00000
2000     14     1986      0.00000
2000     15     1985      0.00005
2000     16     1984      0.00109
2000     17     1983      0.00484
2000     18     1982      0.00746
2000     19     1981      0.01217
2000     20     1980      0.01768
2000     21     1979      0.02313
2000     22     1978      0.02930
2000     23     1977      0.03624
2000     24     1976      0.04429
2000     25     1975      0.05233
2000     26     1974      0.06141
2000     27     1973      0.07302
2000     28     1972      0.08291
2000     29     1971      0.08929
2000     30     1970      0.09338
2000     31     1969      0.09383
2000     32     1968      0.09113
2000     33     1967      0.08559
2000     34     1966      0.07625
2000     35     1965      0.06575
2000     36     1964      0.05647
2000     37     1963      0.04560
2000     38     1962      0.03507
2000     39     1961      0.02642
2000     40     1960      0.01920
2000     41     1959      0.01344
2000     42     1958      0.00866
2000     43     1957      0.00510
2000     44     1956      0.00262
2000     45     1955      0.00109
2000     46     1954      0.00048
2000     47     1953      0.00024
2000     48     1952      0.00011
2000     49     1951      0.00009
2000     50     1950      0.00006
2000     51     1949      0.00002
2000     52     1948      0.00001
2000     53     1947      0.00001
2000     54     1946      0.00000
2000     55+    1945-     0.00000
2001     12-    1989+     0.00000
2001     13     1988      0.00000
2001     14     1987      0.00000
2001     15     1986      0.00005
2001     16     1985      0.00104
2001     17     1984      0.00467
2001     18     1983      0.00725
2001     19     1982      0.01174
2001     20     1981      0.01706
2001     21     1980      0.02276
2001     22     1979      0.02915
2001     23     1978      0.03598
2001     24     1977      0.04451
2001     25     1976      0.05290
2001     26     1975      0.06051
2001     27     1974      0.07036
2001     28     1973      0.08039
2001     29     1972      0.08641
2001     30     1971      0.09112
2001     31     1970      0.09218
2001     32     1969      0.08975
2001     33     1968      0.08518
2001     34     1967      0.07632
2001     35     1966      0.06784
2001     36     1965      0.05854
2001     37     1964      0.04670
2001     38     1963      0.03683
2001     39     1962      0.02799
2001     40     1961      0.02013
2001     41     1960      0.01383
2001     42     1959      0.00891
2001     43     1958      0.00534
2001     44     1957      0.00279
2001     45     1956      0.00116
2001     46     1955      0.00050
2001     47     1954      0.00024
2001     48     1953      0.00011
2001     49     1952      0.00010
2001     50     1951      0.00006
2001     51     1950      0.00003
2001     52     1949      0.00001
2001     53     1948      0.00001
2001     54     1947      0.00000
2001     55+    1946-     0.00000
2002     12-    1990+     0.00000
2002     13     1989      0.00000
2002     14     1988      0.00000
2002     15     1987      0.00004
2002     16     1986      0.00100
2002     17     1985      0.00449
2002     18     1984      0.00702
2002     19     1983      0.01149
